Klient_id_klienta,Obszar_id_obszaru,Czas_id_czasu,Atrakcja_id_atrakcji,ilosc,cena,Platnosc_id_platnosc
1856,1,5,10,5,231,1
2115,3,10,15,1,86,1
442,3,30,13,5,118,1
94,1,11,1,3,121,1
406,3,7,14,4,129,1
1192,1,12,9,1,298,2
1729,3,6,2,2,277,2
2982,3,24,15,4,235,2
2885,3,18,7,3,42,2
46,1,2,5,5,264,2
2081,2,7,12,2,63,1
985,1,29,7,3,225,1
2900,2,28,2,4,190,1
923,3,6,11,5,130,2
2265,1,26,6,1,247,1
898,2,5,6,4,65,2
1919,2,1,16,2,145,1
1928,1,6,4,2,114,1
2409,1,3,7,4,271,2
83,1,1,6,5,256,2
2616,3,23,16,3,246,2
507,1,21,11,5,168,1
2985,3,4,13,3,276,1
1580,1,29,15,2,46,2
1591,3,19,7,3,132,2
1162,2,8,14,3,223,2
2605,2,23,13,2,154,1
1312,3,18,7,5,76,1
2045,3,3,4,4,44,2
581,1,7,6,1,122,2
709,3,29,16,1,262,2
1959,1,3,14,4,186,1
246,1,30,11,2,144,2
1982,1,18,13,4,298,2
1090,2,14,4,1,144,1
93,2,14,12,2,215,1
1684,1,11,3,3,177,1
107,1,21,15,5,273,2
2076,2,7,9,5,295,1
2024,2,19,8,1,270,1
1165,2,28,15,4,212,1
474,1,19,3,3,182,1
901,3,10,4,3,198,1
778,1,6,8,4,229,2
1208,3,20,6,4,46,2
2074,3,1,3,2,158,2
433,2,11,7,3,289,1
2543,1,9,11,2,222,1
940,3,14,1,5,87,2
1430,3,27,13,3,213,2
16,1,1,5,1,247,1
1946,3,1,5,4,168,2
1399,2,21,7,2,169,1
81,2,5,5,2,240,2
1840,2,19,15,2,236,2
2943,1,11,2,5,33,2
2646,2,23,3,4,84,1
1758,1,13,3,1,92,2
2225,3,1,15,1,150,1
1121,2,11,8,4,222,1
389,2,9,8,3,222,1
388,2,4,9,3,207,1
892,1,23,2,3,263,1
1115,1,7,15,3,199,2
83,2,20,16,3,171,1
2490,1,22,11,3,255,2
1462,3,10,8,4,32,1
587,2,12,4,5,96,2
79,1,17,15,1,201,1
30,2,19,2,1,184,1
208,1,14,1,1,199,2
1316,3,14,13,4,146,2
2345,1,23,11,2,218,2
312,1,22,7,1,167,1
1281,3,11,11,3,194,1
1654,3,6,14,4,265,2
387,1,5,8,2,102,1
514,3,14,14,5,209,2
2686,3,18,14,1,139,1
575,1,4,3,5,220,1
1104,2,25,11,5,88,2
100,2,30,16,2,97,1
2562,3,25,10,5,73,2
558,2,30,9,3,185,2
129,1,9,7,3,299,2
931,2,6,1,3,297,2
506,2,26,15,1,234,1
518,1,19,15,3,185,1
2841,3,5,6,4,40,2
1584,3,19,11,2,152,2
841,2,16,8,1,244,1
2957,1,19,5,5,191,2
2159,2,16,1,3,197,1
2362,1,21,13,5,265,2
2798,1,6,15,2,244,2
2126,1,12,6,4,74,2
2086,2,2,14,3,62,2
74,1,20,14,5,78,1
1721,3,21,4,5,131,1
2743,2,13,9,5,294,1
1677,1,20,11,3,138,1
1508,2,30,9,4,254,2
370,2,3,8,4,137,1
833,3,5,14,4,275,2
322,2,10,11,1,245,1
2931,1,6,6,4,138,1
545,3,22,3,3,69,2
2646,1,2,4,3,266,1
1341,2,24,11,3,114,1
6,3,27,10,1,149,1
1601,3,3,14,5,47,1
2913,2,21,4,4,297,1
939,1,14,10,5,79,2
1558,2,22,5,1,212,1
97,3,17,9,4,204,1
1318,3,11,10,5,80,1
111,1,13,12,2,75,2
1254,2,2,2,2,196,1
1457,2,17,15,2,277,2
1906,1,23,1,2,266,2
943,1,30,2,5,44,1
936,1,17,13,3,162,2
1114,2,12,8,1,120,2
1664,3,21,7,2,174,1
2878,3,21,16,2,250,1
1112,1,1,5,3,173,1
331,3,5,15,3,117,1
1867,2,19,6,3,278,2
788,1,21,12,3,51,1
1781,3,24,4,4,167,1
1335,2,6,8,5,240,1
2469,2,17,14,2,67,1
1039,1,20,13,5,122,1
2260,1,16,1,3,251,2
306,2,21,13,5,101,1
2856,2,26,12,1,115,1
2349,1,27,5,5,34,1
2519,1,14,13,1,271,2
211,2,13,6,5,280,2
531,3,3,7,5,73,1
1836,3,1,13,1,210,2
526,2,23,9,5,102,1
675,1,30,11,2,161,2
2353,2,12,3,2,223,2
819,3,28,2,5,260,1
936,2,1,3,2,224,2
25,3,26,3,4,153,2
1988,1,23,9,4,168,2
1175,2,18,11,5,128,2
2548,3,14,16,3,39,2
2267,3,16,3,4,296,2
2215,2,1,12,2,206,2
2017,1,17,3,2,138,2
2496,2,15,5,2,298,1
2566,2,7,4,3,40,2
527,1,11,15,3,43,2
228,2,28,12,4,108,1
2007,3,23,2,4,298,2
1487,1,27,7,5,196,2
412,3,15,14,4,219,1
2777,1,9,14,2,102,2
2720,2,18,11,4,294,1
1608,2,6,13,1,295,2
652,2,16,9,3,238,2
2151,2,26,2,3,213,2
1987,2,8,5,4,75,2
1305,1,23,5,4,217,2
1173,1,2,10,4,250,2
2166,3,9,15,3,250,1
472,3,17,2,2,149,2
2831,3,16,6,5,54,2
600,3,8,13,1,121,1
318,3,16,14,5,39,2
2156,3,12,4,2,137,1
1673,1,6,6,2,226,1
1239,2,8,15,4,279,2
93,1,4,7,3,263,1
2753,1,8,7,3,281,1
2787,1,3,8,4,166,2
1616,1,14,14,4,267,2
816,1,29,3,1,142,2
2802,1,25,14,3,91,2
514,3,27,14,4,89,1
1211,1,14,1,3,267,1
2950,2,19,14,5,126,2
2284,1,9,5,3,175,2
2653,1,18,3,2,30,1
374,2,30,14,4,86,2
329,2,4,12,3,82,2
1780,1,30,9,5,298,1
1969,2,17,5,4,162,2
2640,3,27,3,5,63,2
289,2,2,6,1,239,2
2249,1,19,16,2,41,1
224,2,19,7,1,288,1
2876,2,17,16,4,124,1
2077,1,17,11,1,54,1
1749,3,7,12,2,234,2
1233,3,10,6,3,91,2
704,1,22,14,1,135,1
580,2,11,7,3,144,1
2889,1,10,5,5,244,1
1986,2,21,13,2,181,2
1488,1,19,5,1,144,1
2863,3,24,15,4,127,1
1256,3,9,13,2,259,1
2607,3,3,8,3,114,2
2693,1,3,16,5,189,2
875,3,5,5,5,191,1
761,2,12,5,3,57,1
1503,2,1,14,4,57,2
717,2,24,12,1,269,1
2312,3,29,14,4,216,1
466,1,15,6,2,148,2
1418,3,8,16,2,118,1
1914,1,4,2,3,49,1
479,2,19,15,4,286,1
2401,2,12,11,3,61,1
808,2,16,8,4,33,2
2572,2,21,15,3,208,1
1935,3,23,5,4,50,2
2286,3,14,9,3,65,2
818,3,11,13,2,43,1
1661,2,20,14,1,107,1
2485,3,30,3,2,124,1
1787,2,12,13,1,124,2
1965,1,28,3,5,55,2
2053,2,3,6,4,236,1
787,1,14,10,4,217,2
2801,2,12,4,4,169,2
694,3,1,3,4,262,2
1474,3,20,3,1,223,1
1738,3,25,11,3,47,1
1585,3,7,5,4,184,2
1873,2,30,2,3,275,1
1193,1,6,15,5,82,2
1114,3,12,10,5,243,1
1689,2,16,4,3,122,2
73,3,28,1,2,77,2
536,3,3,10,5,216,1
2436,2,24,11,5,181,1
397,3,20,11,4,129,1
2956,2,28,2,3,232,1
877,1,26,10,1,274,1
359,1,30,3,1,76,2
2767,3,16,10,4,177,2
2846,1,11,9,5,247,1
643,1,15,4,5,248,2
1151,3,3,14,4,290,1
1622,3,16,11,1,113,1
2171,2,17,13,2,159,1
6,2,4,4,1,299,2
353,2,28,3,2,92,2
2494,2,22,2,3,267,1
1726,3,25,10,3,65,1
2383,3,14,12,2,77,1
1221,3,20,9,5,59,1
577,2,16,14,1,171,2
2843,3,20,10,4,282,1
1956,1,18,10,5,141,1
1615,2,13,1,1,72,1
1433,1,17,10,4,296,1
770,1,24,7,4,191,2
409,3,4,12,2,287,2
2021,1,29,2,4,57,2
403,1,24,1,2,156,1
2205,1,1,14,5,41,1
2995,3,6,5,5,158,1
1974,1,10,14,2,210,2
56,2,16,2,5,226,1
547,3,12,4,1,131,1
2103,1,27,5,5,127,2
768,3,26,15,4,98,1
2404,2,7,3,4,209,2
1482,2,23,2,2,103,2
2438,3,1,11,1,30,2
607,2,16,5,2,64,2
2519,3,7,5,3,204,1
1521,1,3,6,4,214,1
1846,1,7,10,1,261,1
2893,3,6,9,2,170,2
209,3,27,8,3,287,2
2411,2,25,14,4,147,1
1876,3,11,7,2,232,2
807,1,21,4,2,116,2
2623,1,23,4,1,241,1
1451,1,26,3,4,179,2
1792,2,23,8,3,67,1
2590,3,5,15,4,33,2
1196,1,8,5,4,240,2
1608,1,19,9,4,264,1
2239,2,7,10,1,239,2
2607,3,23,14,1,174,1
527,2,9,6,4,201,1
58,2,28,2,4,268,1
1076,1,29,13,2,83,1
976,3,11,10,2,64,2
745,2,13,8,2,277,1
1391,1,5,15,2,45,2
2805,1,15,7,5,194,2
2357,3,3,15,2,271,2
2045,3,24,9,3,179,2
219,2,20,9,5,219,2
2485,3,27,1,1,135,1
1837,3,5,6,3,35,1
2098,2,17,15,1,167,2
1123,2,11,12,3,288,2
2463,3,27,15,5,196,2
2967,1,27,4,3,154,1
266,2,6,16,3,113,1
429,1,19,16,1,60,1
1365,2,10,11,3,172,2
29,1,13,10,3,166,2
462,2,22,9,1,222,1
2177,1,23,16,4,161,2
2226,1,30,12,3,165,2
1964,2,17,2,5,105,1
1125,3,12,3,5,209,2
1326,3,13,3,3,75,2
1119,2,21,13,1,60,1
2991,2,27,15,1,77,1
297,1,14,2,3,85,1
1168,2,26,14,5,216,1
1015,2,18,2,2,247,1
2964,3,9,15,1,249,1
1041,2,7,13,3,162,1
2339,3,1,16,5,132,2
649,3,29,4,3,291,2
2568,1,25,11,2,88,1
772,1,7,5,2,292,1
2625,2,2,6,1,288,2
1803,2,5,6,3,110,2
146,2,21,12,5,224,1
507,2,5,2,2,92,2
2407,3,21,10,3,284,1
701,3,27,4,1,57,1
2283,3,9,16,5,121,1
2477,2,16,9,2,178,2
535,3,7,15,4,39,2
2275,2,25,1,2,146,2
1323,3,16,14,4,93,1
2280,3,6,6,5,114,2
742,1,1,3,2,201,1
2972,2,9,5,1,153,1
683,2,28,9,5,136,1
2251,1,22,11,2,110,1
210,1,18,14,4,252,2
820,3,27,16,4,235,1
417,1,17,9,4,139,2
1051,1,24,16,5,189,1
454,1,16,2,2,202,2
1845,3,14,6,4,162,2
2098,1,18,2,4,282,2
2395,1,3,9,5,269,2
2378,3,26,13,2,33,1
1465,2,27,8,1,172,2
1471,1,7,3,5,186,2
601,1,27,5,4,269,1
402,2,17,8,4,84,2
2830,2,17,7,3,254,1
2090,3,20,9,3,53,1
214,3,12,16,2,48,2
1756,3,16,10,1,237,1
2761,2,1,6,2,219,2
1468,3,23,7,4,148,2
1491,1,24,5,4,42,1
1698,1,14,8,1,91,1
1898,1,25,6,1,261,2
1023,2,5,2,2,235,2
586,2,17,9,4,54,1
2254,3,10,6,4,108,1
647,2,28,4,3,80,2
1950,3,3,11,3,226,1
1769,2,6,7,2,159,1
1474,3,27,9,1,102,2
844,2,1,6,3,144,1
228,1,27,15,3,225,2
2221,2,27,1,2,281,1
322,1,28,8,5,295,2
1914,1,21,6,5,293,1
1215,1,11,1,2,38,2
1261,1,16,12,4,252,2
1391,1,14,13,2,224,1
1070,1,27,13,3,138,1
519,1,18,11,4,77,1
1149,2,1,1,5,204,2
2575,2,22,1,1,292,1
100,1,17,10,2,82,1
2918,2,8,14,4,50,1
305,3,2,1,4,142,1
1430,2,22,7,1,161,1
2045,1,22,5,3,101,1
2864,1,3,8,5,107,1
254,3,6,5,3,148,2
1486,3,2,9,3,55,2
2416,3,5,3,4,178,1
835,2,18,4,5,59,1
2695,3,16,11,1,211,1
1997,2,5,8,1,230,1
1492,2,24,14,1,187,1
559,3,10,5,4,62,2
601,2,3,13,2,194,2
2057,2,26,7,3,74,1
932,3,21,11,5,58,2
2731,3,10,11,3,299,2
178,1,12,7,3,188,1
2755,1,23,12,1,189,2
361,3,14,12,3,32,2
2831,2,19,15,1,36,1
2385,3,4,13,4,268,2
982,2,2,14,3,211,1
2673,3,29,11,3,291,2
2641,3,27,2,5,255,1
1749,3,14,9,3,77,1
1052,2,28,9,4,79,2
1460,2,27,14,2,160,1
2035,3,8,9,1,164,2
2557,1,22,11,1,168,2
1991,2,11,1,3,102,2
959,1,5,13,4,299,1
1453,1,8,11,2,46,2
337,1,2,9,4,86,1
1217,1,27,11,4,43,2
2490,2,25,14,2,168,1
1900,1,21,5,3,170,1
589,2,30,12,3,256,2
1085,1,16,14,1,41,2
2492,1,5,2,5,184,2
1455,2,25,3,3,177,1
365,2,8,3,4,65,1
2297,3,29,4,2,103,1
713,1,1,3,3,150,2
2472,2,5,9,5,222,2
2996,1,17,15,2,49,1
2863,1,20,6,5,220,1
1045,1,27,12,2,80,1
387,3,30,2,1,212,1
2422,1,19,12,3,164,2
2277,2,10,15,1,91,1
104,2,24,9,4,229,1
1049,1,25,11,3,155,2
1083,2,25,4,2,284,1
602,1,20,8,2,110,2
2340,2,25,2,5,290,1
1295,1,16,6,5,251,1
2412,3,3,15,1,272,1
2513,2,22,13,2,66,2
1018,1,2,9,3,269,2
2135,3,17,10,3,239,2
1107,1,25,8,1,216,1
663,2,19,3,3,81,2
158,1,9,11,5,100,1
163,2,25,8,5,269,1
2454,2,10,9,1,156,1
633,3,11,3,3,148,1
1799,2,11,1,4,199,2
2657,1,28,11,3,256,1
2513,1,29,3,5,112,1
34,1,20,5,4,157,2
644,3,16,7,5,292,1
12,2,14,4,2,146,2
852,2,26,10,4,71,1
2643,2,30,11,1,223,2
491,3,23,16,1,250,2
902,2,9,12,5,262,2
1635,2,29,9,5,156,2
2629,3,21,2,2,156,1
1697,2,23,12,2,263,2
2203,3,9,2,4,100,2
63,2,28,13,2,175,1
2663,1,4,5,2,262,1
2870,1,27,14,2,121,2
2594,2,1,10,5,298,2
2394,3,14,5,2,230,2
590,3,10,1,5,299,2
1500,2,13,1,1,179,2
1846,2,9,5,5,97,1
62,3,5,5,3,171,1
1047,3,1,1,1,146,2
981,2,25,7,2,45,1
2768,2,18,16,3,38,1
879,1,30,5,3,218,1
2535,1,22,7,3,188,1
2885,2,30,15,1,34,1
2499,2,26,10,1,243,1
1021,2,10,2,3,274,1
1523,1,23,10,4,187,1
1168,1,2,14,3,87,2
458,2,3,6,1,271,1
2092,1,22,5,5,51,2
1800,2,9,16,4,55,1
1207,1,9,7,3,247,1
1151,3,22,12,3,66,1
2832,1,24,8,1,190,2
2632,1,10,14,3,293,2
1998,3,27,13,1,166,2
1193,3,28,10,1,34,1
982,3,18,6,5,115,2
612,2,16,11,3,203,2
527,3,17,15,5,206,2
183,3,29,8,4,148,2
1135,3,27,15,3,164,2
167,3,15,10,4,66,1
765,2,4,10,5,90,1
2650,2,20,5,2,190,1
514,2,27,5,5,59,2
1933,2,23,15,1,293,1
642,1,11,3,3,98,2
1289,3,26,13,2,117,1
1465,1,21,4,5,106,2
266,2,8,13,1,201,2
2358,2,21,12,2,57,2
876,1,3,14,2,154,2
2499,1,17,11,4,119,1
1088,1,22,4,4,93,1
1353,1,12,8,4,82,2
1306,1,2,16,2,252,1
2857,2,12,9,5,68,1
1777,3,4,4,2,152,1
921,3,15,9,5,177,2
532,3,11,12,2,56,1
2658,2,22,10,3,289,1
1464,1,21,14,1,264,2
1218,1,8,6,4,89,1
447,2,13,6,2,125,2
2667,1,26,9,1,261,2
640,2,21,13,3,33,2
1998,3,21,13,4,295,2
1250,1,13,9,5,102,2
2729,1,7,4,4,201,2
897,3,10,1,1,71,1
2607,2,16,4,2,113,1
2407,3,18,10,2,31,1
2819,2,2,3,3,291,1
324,2,18,15,2,89,1
2797,2,22,11,5,186,2
1529,3,9,11,5,98,1
1766,2,19,4,4,64,1
1258,1,27,7,1,270,2
329,3,11,14,1,61,2
992,3,29,9,3,279,1
1596,3,15,11,4,82,2
2540,3,20,12,1,32,2
317,3,8,11,4,242,1
2885,3,26,14,1,94,1
2290,3,21,4,2,280,2
1560,2,24,8,4,95,1
2933,3,3,16,1,126,1
61,3,27,12,1,38,2
2499,2,23,10,5,100,1
840,3,17,15,1,198,2
1350,2,6,16,3,66,2
682,3,27,1,5,38,2
2931,3,15,2,5,115,2
2220,1,27,12,5,78,2
2170,2,4,1,4,202,2
760,3,23,10,5,188,2
2656,3,17,2,2,121,1
542,1,25,3,2,272,2
1230,1,8,10,5,107,2
684,3,1,3,2,76,2
218,3,15,1,4,52,2
470,2,20,13,5,136,2
1389,1,26,7,4,262,2
1305,2,1,15,2,57,2
316,2,28,14,1,186,1
1032,2,6,10,5,260,1
2803,2,25,2,5,289,2
1512,1,22,11,2,267,2
751,2,3,7,5,83,1
2422,3,28,11,5,147,1
2730,3,26,15,1,189,2
2629,1,25,7,1,271,2
1162,1,6,14,4,157,1
2762,1,5,14,4,84,1
2619,3,14,2,3,204,2
1447,3,22,5,2,66,1
675,1,1,14,2,151,1
1580,3,25,2,5,36,2
1694,3,3,6,2,130,1
952,2,11,10,2,32,2
973,2,17,7,2,224,2
2575,1,30,6,4,220,1
502,2,29,9,4,193,2
534,2,29,15,4,129,2
2619,3,7,1,3,169,1
820,1,22,11,2,109,2
1728,1,30,11,4,207,1
2255,2,2,11,3,296,1
2454,2,16,10,2,242,2
1320,3,9,5,1,68,2
1055,1,28,6,2,86,2
1648,3,8,2,4,234,1
914,1,13,1,3,45,1
2058,1,2,16,3,224,1
951,3,10,8,3,99,1
401,1,10,2,4,176,1
1858,1,15,11,1,263,1
1800,3,9,11,1,148,2
134,3,11,13,3,155,1
813,3,19,4,3,224,1
158,1,29,13,3,80,1
2878,2,10,8,5,30,2
2493,1,25,7,5,228,1
740,3,9,5,1,39,1
922,3,14,9,1,290,2
2232,1,28,10,2,191,1
869,1,10,11,3,169,1
2627,3,24,11,5,52,2
516,2,14,7,1,223,2
2188,3,29,12,1,75,1
2211,3,26,10,1,30,2
2721,3,20,10,3,275,1
133,2,26,3,5,230,2
1995,2,5,2,5,146,2
480,2,28,7,2,125,1
2738,3,4,14,1,259,1
2090,3,25,11,5,89,2
668,1,17,3,3,168,1
1345,3,14,5,3,137,2
1744,3,6,3,3,109,1
2199,3,10,13,5,113,2
1917,1,15,2,2,266,2
819,2,9,15,5,47,1
661,2,18,9,3,169,1
221,2,14,5,5,179,1
1155,1,11,9,2,58,2
1157,3,6,6,3,248,1
1133,3,8,12,2,210,2
186,3,9,8,4,260,2
2060,1,25,5,2,150,2
312,3,12,11,5,206,2
2017,2,5,15,4,247,2
2162,1,17,12,5,293,1
1647,1,3,7,2,95,2
2900,2,3,4,2,143,1
2985,3,3,5,1,213,1
870,1,16,2,1,264,2
2468,1,18,7,3,182,2
2578,1,7,12,3,66,2
156,1,22,6,2,143,2
974,2,14,14,2,282,1
2744,2,11,4,2,227,1
247,2,24,15,5,224,1
1752,3,17,10,3,214,1
204,3,23,11,3,94,1
2492,1,17,3,4,109,2
2117,3,16,1,3,181,2
1757,3,14,9,4,189,2
1741,3,9,13,2,35,2
2402,2,17,15,3,204,1
1030,1,22,4,3,81,2
2973,1,17,3,1,102,1
2462,1,4,12,4,234,1
797,1,13,7,2,56,2
842,3,4,15,5,223,1
2265,3,10,5,2,262,2
2491,3,19,3,4,128,2
955,2,6,14,5,30,1
2759,1,26,3,1,292,2
284,2,7,4,3,94,1
1633,3,14,5,5,208,1
1732,3,8,9,4,279,2
1614,3,3,1,4,74,2
1303,2,4,5,5,267,2
772,2,28,4,1,276,2
1787,3,18,16,2,203,1
1505,2,19,6,1,232,2
1567,1,6,14,1,92,1
1087,1,29,1,4,218,1
1241,2,10,10,1,80,2
638,2,2,7,3,163,2
2608,2,29,14,1,78,2
672,3,12,1,4,209,1
1155,2,30,9,5,36,1
774,1,23,1,3,195,1
2063,1,14,9,4,77,1
2475,3,5,11,3,187,1
1783,3,17,6,3,221,2
2480,1,25,10,3,258,2
611,1,25,10,3,144,2
1779,3,15,16,3,229,2
1952,3,28,7,3,272,2
1049,1,22,1,5,160,2
292,2,30,5,2,267,2
2406,2,3,16,1,206,1
128,1,12,1,5,102,1
689,3,5,1,5,286,2
8,1,17,11,5,212,1
826,2,21,3,5,283,2
1370,3,15,5,2,208,1
397,1,30,15,2,214,2
2158,3,7,7,5,237,2
810,2,9,4,5,166,2
1605,3,27,2,2,118,2
284,3,23,12,2,177,2
2283,2,22,12,5,199,2
2132,2,24,15,1,43,1
829,1,2,5,1,175,2
1901,1,25,15,2,55,2
374,2,21,11,2,280,2
16,2,15,16,5,87,2
749,1,6,3,2,188,2
1553,3,14,3,1,103,1
1291,3,26,11,3,281,2
2914,1,9,16,1,213,1
1797,2,9,5,2,238,1
2977,2,22,2,3,247,2
2345,1,16,4,4,132,2
2036,2,11,6,2,94,1
106,3,7,3,5,177,2
367,1,26,11,3,230,1
749,1,17,1,1,294,1
2495,3,23,8,2,217,2
2789,3,28,1,3,58,2
2222,2,28,10,2,215,2
295,2,17,3,4,67,1
1574,3,10,3,2,53,1
424,2,21,10,5,299,1
668,3,19,16,4,159,2
1803,2,13,14,2,173,2
298,1,10,11,3,162,1
406,2,27,5,1,233,2
137,1,30,7,4,156,2
2233,3,6,16,4,278,2
475,3,9,16,3,156,1
813,2,29,5,3,242,1
922,3,21,10,4,275,2
1230,2,14,10,1,261,1
890,1,20,15,3,159,2
2140,2,10,8,2,180,2
2529,1,4,3,4,242,1
492,2,12,15,1,129,2
1408,3,11,8,4,215,2
787,1,12,15,2,59,2
428,2,5,8,2,240,2
1161,2,13,7,1,277,1
1869,1,30,9,1,91,1
2283,3,29,11,5,246,2
2260,3,8,6,4,257,1
349,1,15,11,3,78,1
1489,3,4,9,4,257,2
27,2,12,4,5,124,1
1320,1,24,8,5,296,2
1852,1,1,7,1,60,2
187,2,28,9,1,73,1
2982,3,4,2,5,284,2
901,3,6,13,3,202,2
62,3,6,10,1,151,2
2329,1,5,12,4,65,2
2829,2,21,14,1,61,1
1043,2,12,1,1,269,1
902,3,18,10,3,254,1
2274,3,28,14,4,134,1
2240,3,13,4,5,245,1
1185,2,29,5,3,92,2
254,3,18,3,3,181,1
824,2,4,5,2,274,1
2257,3,30,8,4,91,2
1962,3,24,4,1,289,2
954,2,9,16,4,129,2
2783,1,22,3,5,230,1
1288,1,30,9,5,76,2
2276,3,25,13,1,49,1
2458,3,28,8,4,183,2
2766,3,10,12,3,168,2
1268,1,10,15,3,64,1
2056,3,22,4,4,100,2
1939,2,5,10,2,95,1
1605,3,21,4,1,169,2
1354,2,25,6,4,250,1
2126,2,27,9,5,85,1
2919,1,9,14,2,137,1
1187,1,4,4,2,223,2
1469,2,21,6,4,223,1
484,3,26,3,3,90,2
2803,1,3,6,1,293,2
1788,2,13,14,1,92,1
1520,3,4,7,1,151,1
2612,1,7,6,3,272,2
817,2,21,14,1,121,1
2647,1,27,4,4,117,2
683,1,14,8,3,78,2
640,3,23,6,4,223,1
214,3,1,9,1,232,1
2936,3,1,16,5,190,2
2056,1,5,6,1,117,2
2765,3,26,1,4,72,1
2127,3,16,7,4,137,2
413,3,21,11,3,183,1
1675,2,17,10,3,38,2
1481,2,30,11,2,143,1
396,1,17,6,3,101,1
2298,2,17,5,1,249,2
1086,2,21,9,4,136,1
905,1,13,3,1,173,1
1141,2,23,4,5,208,1
2051,1,10,16,2,294,2
2899,1,10,7,2,294,1
281,1,4,11,1,242,2
2691,1,7,8,4,44,1
2837,3,2,4,1,176,2
1038,2,17,8,3,184,1
837,1,23,15,3,52,1
741,2,18,16,5,77,2
2979,1,16,10,5,139,1
638,1,6,2,3,152,2
2726,2,6,10,2,163,2
164,2,17,3,5,56,2
451,2,9,5,2,270,1
858,1,27,8,1,114,1
2428,2,26,2,4,175,1
311,2,11,11,4,75,2
1880,3,12,16,2,116,1
2471,3,24,2,3,136,2
1485,1,4,1,1,179,1
2658,3,3,6,3,127,1
137,3,19,11,4,141,2
252,2,17,14,5,31,2
2053,1,2,2,1,223,2
312,1,19,8,4,217,2
745,1,19,12,5,34,2
2904,1,12,14,5,290,1
2428,2,6,4,3,100,1
1987,1,9,7,4,148,2
2132,1,6,2,4,277,2
535,3,4,1,5,85,2
2619,2,7,3,4,83,1
1901,2,10,2,3,175,2
855,2,10,6,3,255,1
529,1,23,5,1,185,2
1990,1,5,9,1,160,2
1124,1,8,15,2,204,1
1745,3,2,5,2,97,2
1747,3,22,7,2,153,2
1378,2,28,12,4,209,2
1019,1,16,7,1,245,2
878,1,13,6,1,78,2
962,3,30,11,2,229,1
900,2,5,11,1,54,2
1660,2,6,10,5,58,1
2169,2,28,6,3,295,1
2111,1,3,3,2,57,1
2393,3,2,5,5,270,1
2129,2,21,1,4,298,2
2176,1,22,4,1,125,2
499,1,11,14,4,243,2
462,1,16,12,5,239,2
1271,1,10,1,2,84,1
509,1,9,12,5,178,2
159,2,30,4,4,176,2
2578,3,13,3,1,149,2
859,1,9,12,2,295,1
272,2,5,14,1,187,2
2587,1,4,13,2,196,1
2144,2,17,4,2,63,2
1341,3,27,2,4,153,2
20,1,1,13,3,212,2
2897,3,11,10,5,201,2
1967,1,13,14,5,152,2
2025,3,15,16,5,229,2
1475,1,23,7,1,60,2
85,1,30,11,5,67,2
2088,1,20,5,3,183,2
1812,2,8,15,1,114,1
825,2,24,12,5,116,1
1707,2,7,14,3,68,2
614,2,6,15,2,252,2
1649,3,22,6,1,260,2
2322,2,14,2,5,171,2
1606,1,29,1,5,104,1
1731,2,14,16,3,74,1
244,1,2,12,3,125,2
2162,1,11,13,3,188,2
416,3,22,12,4,266,2
575,1,27,8,3,260,2
1225,1,13,12,4,161,2
1196,2,14,5,1,37,2
397,2,8,6,4,119,1
2018,3,8,13,2,227,2
2572,1,6,16,3,233,1
2465,3,1,13,1,57,2
1056,1,13,8,5,260,1
1773,2,5,14,3,174,2
1562,1,29,7,4,246,2
696,1,12,11,2,165,1
2078,1,18,10,2,218,1
1392,3,11,8,5,254,1
1585,1,3,16,2,185,1
2341,1,12,6,2,83,1
92,1,24,10,2,232,2
1290,2,9,5,5,142,1
952,2,29,15,5,104,2
585,1,21,1,5,32,2
380,1,8,15,3,84,1
2394,2,27,9,1,129,1
1440,3,21,7,1,96,1
1555,2,14,6,5,142,2
2256,1,16,7,4,296,1
1117,1,11,6,2,198,2
2924,1,11,15,5,193,2
1429,1,21,13,4,151,2
2326,3,19,10,4,191,1
1544,2,3,6,2,244,1
2364,1,2,16,4,284,2
1000,1,14,1,5,62,1
228,3,20,16,3,217,2
702,3,23,7,1,157,1
2196,1,17,9,5,193,2
2025,2,25,3,3,47,1
2070,1,17,16,3,237,1
1548,2,11,14,1,167,2
1719,1,16,10,3,52,2
2506,3,15,1,3,188,1
628,3,25,1,4,71,2
1752,1,14,9,4,35,1
2492,1,21,12,1,66,1
1039,1,17,1,5,257,2
864,1,30,16,1,40,1
1762,2,25,8,2,32,2
244,1,2,13,1,134,1
2095,3,9,7,3,110,2
1636,1,30,11,2,216,1
405,2,18,9,5,275,1
1953,3,8,12,1,60,1
724,2,8,15,3,259,2
773,3,17,12,4,149,1
744,3,25,1,2,217,2
1720,2,8,2,3,235,1
2824,1,21,6,1,191,1
2365,3,22,14,5,220,2
2410,1,24,4,3,84,1
164,2,21,13,3,116,2
99,1,26,16,1,176,1
1906,3,13,9,5,229,1
245,1,6,8,5,48,2
1274,2,26,1,3,204,2
1865,3,16,13,2,201,2
2147,3,27,13,1,181,1
523,2,21,10,3,284,2
1019,2,10,7,2,272,2
1679,1,30,9,5,145,1
2651,3,24,10,1,220,1
581,1,22,14,3,192,1
204,1,12,2,4,276,1
1407,1,10,1,4,69,1
2659,3,7,5,1,71,1
1541,3,2,6,2,193,1
623,2,19,12,2,126,1
2587,2,14,4,3,227,1
2022,2,17,6,3,86,1
